,Session_Duration,Daily_Active_Time,Login_Frequency,Level_Progression,In_Game_Currency_Earned,In_Game_Currency_Spent,Achievement_Unlocks,Social_Interactions,Friends_Added,Guild_Participation,Purchase_History,Game_Mode_Preferences,Event_Participation,Item_Usage,Time_of_Purchase,Retention_Rate,Churn_Rate,Referral_Activity,Customization_Preferences,Ad_Engagement,Device_Type,Geographic_Location,Demographic_Age,Demographic_Gender,In_Game_Purchases,Favorite_Items,Discount_Utilization,Promotion_Response,Quest_Completion_Rate,Battle_Participation,Leaderboard_Position,Player_Engagement_Level,Purchase_Likelihood
4442,36.39,2.28,15,11,860,684,9,1,8,0,4,1,3,3,2,22,0.02,0,8,7,2,146,31,0,90.57,2,9,1,0.97,8,0.5,1,1
4443,57.33,1.43,16,2,294,617,6,6,0,4,1,0,2,2,0,6,0.1,1,2,0,1,80,28,1,43.8,0,5,3,0.59,9,27.84,0,0
4444,32.85,1.89,9,13,190,71,6,48,8,2,0,0,3,14,1,8,0.07,4,2,8,1,136,44,1,96.84,2,3,5,0.52,1,17.69,0,1
4445,30.97,2.55,7,3,549,650,0,7,6,0,0,0,1,3,1,1,0.03,0,4,9,1,2,22,0,6.22,1,2,4,0.8,7,48.86,0,0
4446,35.19,2.19,18,4,896,570,0,25,7,0,3,1,2,19,1,3,0.09,3,5,6,0,69,39,0,21.29,2,3,5,0.78,18,67.64,0,1
4447,36.82,2.16,18,8,190,317,8,48,3,0,3,0,1,1,0,13,0.01,4,8,3,0,60,32,1,29.89,2,9,1,0.74,4,14.83,0,1
4448,32.58,2.01,13,2,999,123,6,25,8,3,3,0,0,1,2,7,0.0,2,7,0,2,88,27,0,62.99,0,4,4,0.77,12,21.38,0,1
4449,42.57,3.05,19,3,745,637,2,33,1,3,3,0,3,4,3,4,0.09,0,8,2,3,174,53,0,54.73,2,4,9,0.73,17,41.4,0,1
4450,45.54,1.33,11,8,126,780,8,24,9,4,2,0,1,6,0,3,0.03,4,4,2,0,212,57,1,5.37,0,1,1,0.53,4,39.06,0,0
4451,54.94,1.93,8,6,586,60,1,20,2,2,4,0,4,1,2,23,0.07,2,8,5,2,89,50,1,8.25,3,2,1,0.99,2,96.65,0,1
4452,60.23,1.07,18,4,691,740,2,44,0,0,1,0,0,7,2,9,0.06,1,9,4,2,83,35,1,16.14,1,6,4,0.62,1,33.77,0,0
4453,64.5,2.69,12,12,542,74,6,20,1,0,0,0,1,12,2,3,0.05,3,2,9,3,206,31,1,57.62,1,7,9,0.96,0,53.27,0,1
4454,39.22,2.37,15,2,433,222,8,24,0,4,0,1,2,4,2,6,0.06,4,5,6,2,51,42,0,86.91,1,4,4,0.83,4,24.14,0,1
4455,54.85,2.11,13,7,868,677,2,12,6,4,1,0,4,18,1,17,0.02,1,6,1,0,241,30,1,40.37,0,5,2,0.6,1,13.84,0,0
4456,40.76,1.46,14,7,751,477,9,47,1,0,0,0,1,14,2,9,0.07,2,3,5,1,170,50,0,56.14,1,5,6,0.52,15,12.17,0,1
4457,46.24,1.97,8,3,966,514,3,23,0,1,1,1,4,9,3,29,0.1,4,3,5,3,209,51,0,74.17,3,3,8,0.9,9,65.03,0,1
4458,42.47,1.11,8,14,202,494,9,10,6,0,3,0,1,14,3,19,0.07,4,3,2,2,55,34,0,39.39,1,0,9,0.81,18,58.81,0,1
4459,31.58,1.99,20,9,507,660,9,27,5,0,2,1,3,14,1,16,0.06,3,1,3,0,192,25,1,86.01,1,3,5,0.64,0,87.72,0,1
4460,52.77,1.1,13,13,233,505,4,18,5,4,0,1,0,13,3,29,0.0,4,9,4,2,66,22,0,20.22,3,7,9,0.77,11,7.66,0,0
4461,29.72,1.65,12,14,263,217,2,7,6,1,1,1,1,5,2,8,0.1,4,5,9,0,15,34,0,80.07,1,7,1,0.88,19,71.46,0,1
4462,44.47,0.89,8,9,999,118,3,49,2,3,1,1,2,19,3,1,0.02,1,1,3,3,192,24,1,98.41,2,1,3,0.75,0,54.17,0,1
4463,43.66,1.69,11,7,963,571,7,6,4,1,0,1,1,7,3,3,0.01,2,6,3,1,217,24,1,96.61,0,7,8,0.9,8,21.52,0,1
4464,22.41,2.81,16,9,374,263,0,5,9,4,1,1,3,19,0,29,0.02,2,2,5,1,134,42,0,2.69,1,9,8,0.86,4,75.39,1,0
4465,43.87,2.4,18,1,733,736,5,15,5,4,4,1,2,18,2,9,0.05,2,6,2,3,223,51,0,31.15,3,6,8,0.57,19,79.88,0,1
4466,31.57,1.51,19,9,609,650,3,1,0,2,3,0,1,14,0,11,0.07,4,8,8,0,63,30,0,4.84,0,3,3,0.89,6,76.63,0,1
4467,61.66,3.24,17,5,768,694,9,43,8,4,2,0,4,16,3,16,0.09,4,9,4,2,36,20,0,6.72,3,0,0,0.6,17,51.56,0,0
4468,47.94,2.59,20,14,749,260,1,29,0,3,0,1,2,15,1,12,0.05,3,2,5,2,50,36,1,53.83,3,0,8,0.59,12,77.76,0,1
4469,38.56,2.61,17,12,411,153,9,30,6,0,3,1,1,3,1,22,0.08,2,8,4,3,170,27,1,59.94,1,6,6,0.58,0,36.27,1,1
4470,49.06,2.35,18,11,635,638,0,10,6,2,3,0,4,3,0,26,0.01,1,4,7,2,64,33,0,37.33,3,3,3,0.9,7,76.74,1,1
4471,36.41,2.7,20,1,777,699,4,14,0,2,4,1,4,6,1,11,0.04,0,6,3,3,49,24,1,29.0,0,8,1,0.5,14,68.5,0,1
4472,67.12,2.1,11,8,433,787,6,44,6,1,3,1,2,13,2,13,0.02,0,0,5,3,205,47,1,19.92,2,2,9,0.58,0,52.36,0,1
4473,60.05,1.09,10,5,813,700,7,7,0,3,0,0,2,3,3,14,0.07,3,6,6,3,27,51,0,19.86,3,4,1,0.58,3,27.01,0,0
4474,43.35,2.62,15,9,685,683,0,35,0,2,4,1,1,5,1,27,0.08,1,6,5,1,188,36,1,25.87,1,3,0,0.51,16,49.81,1,1
4475,47.35,1.71,9,14,463,685,1,47,1,0,2,0,3,3,0,28,0.0,4,5,6,0,189,46,0,16.76,2,2,0,0.54,9,20.64,0,0
4476,44.51,1.97,13,2,503,206,4,10,7,0,3,1,1,7,3,2,0.05,0,7,1,0,55,18,1,9.05,2,7,8,0.82,0,17.21,0,1
4477,68.58,1.78,15,2,323,155,2,34,7,4,3,0,1,13,1,23,0.03,2,6,6,0,68,58,1,4.3,3,3,0,0.69,3,75.0,0,1
4478,29.73,1.4,9,3,355,391,2,49,2,1,2,0,1,0,1,4,0.02,3,9,3,2,91,34,1,57.38,0,3,5,0.62,4,3.66,0,1
4479,44.05,1.17,19,14,407,761,9,34,5,1,0,0,3,13,0,17,0.05,4,8,9,1,221,19,1,50.26,2,6,2,0.6,11,4.12,0,1
4480,58.39,2.69,16,10,332,586,8,41,5,1,1,0,2,13,0,17,0.09,2,0,5,1,71,58,0,11.88,2,9,3,0.84,8,51.27,0,0
4481,42.79,3.13,18,12,306,373,9,33,7,3,2,1,4,10,1,10,0.07,3,1,3,2,0,49,1,51.7,0,4,3,0.59,0,82.25,0,1
4482,38.07,1.55,15,10,848,508,9,0,4,2,3,1,4,16,0,27,0.06,0,8,3,0,145,54,0,24.22,1,7,8,0.76,9,13.25,0,1
4483,29.56,2.19,14,11,347,767,4,40,5,2,4,0,4,14,2,21,0.03,4,1,9,2,74,58,0,28.51,3,1,8,0.74,15,19.05,1,1
4484,36.54,2.1,12,10,659,233,4,46,3,3,3,1,0,19,1,21,0.07,1,8,9,3,4,48,1,5.67,0,1,9,0.55,6,99.46,1,1
4485,51.21,2.31,17,3,417,354,4,12,3,2,4,1,0,16,0,29,0.02,4,8,4,0,195,21,1,56.32,2,9,5,0.95,0,38.35,0,1
4486,44.19,1.82,7,12,446,320,0,5,0,3,1,1,3,4,0,12,0.03,1,2,5,2,148,45,0,27.12,1,2,9,0.61,16,28.96,0,0
4487,32.29,1.84,12,2,302,243,0,37,2,4,2,1,3,5,2,10,0.07,3,0,4,2,18,40,1,81.45,3,9,5,0.5,6,75.66,0,1
4488,45.62,1.94,14,9,600,718,6,49,8,0,1,1,0,19,1,26,0.03,1,9,6,2,83,56,1,68.6,2,3,6,0.97,2,40.18,0,1
4489,26.31,1.95,8,6,827,203,2,42,5,4,3,1,2,10,0,13,0.03,3,4,2,2,14,29,1,9.54,0,4,9,0.94,0,25.83,0,1
4490,66.52,2.06,8,14,192,141,9,43,2,3,4,0,2,9,3,25,0.08,0,7,5,2,48,26,1,73.34,3,3,6,0.81,7,82.92,0,1
4491,41.52,2.56,15,11,287,681,1,29,2,1,4,1,1,10,2,12,0.05,3,0,0,3,177,44,0,31.62,0,2,0,0.83,0,94.34,0,1
4492,46.75,1.92,10,5,475,776,7,18,0,4,1,0,1,19,3,15,0.01,4,7,8,3,210,22,1,38.59,3,2,0,0.65,6,93.61,0,0
4493,36.35,1.1,7,2,100,636,9,16,0,1,3,1,1,9,0,14,0.07,2,3,2,3,67,41,0,12.79,3,5,7,0.58,18,14.92,0,1
4494,53.82,1.8,20,5,644,111,1,42,5,1,3,0,3,14,1,12,0.03,1,6,8,1,240,48,1,98.09,3,3,4,0.81,17,72.51,0,1
4495,38.81,1.51,19,13,819,388,9,31,2,0,2,1,4,9,1,5,0.1,4,3,0,0,194,43,1,6.23,1,9,6,0.6,14,89.86,0,0
4496,24.51,1.36,8,12,513,248,3,2,1,0,3,1,2,18,2,27,0.09,0,2,1,0,42,24,1,70.24,0,2,9,0.64,10,9.71,0,1
4497,41.64,2.7,15,2,569,230,5,5,6,2,4,0,0,1,0,15,0.04,4,1,1,2,145,50,0,87.48,1,5,2,0.87,16,75.23,0,1
4498,60.26,0.61,18,7,859,303,2,1,6,0,4,0,0,0,1,9,0.04,1,9,6,2,73,48,1,28.09,1,3,7,0.67,10,89.96,0,1
4499,40.56,1.41,11,3,590,654,1,13,6,2,2,0,1,19,0,13,0.08,2,9,8,3,222,28,0,47.62,0,7,5,0.93,6,95.19,0,0
4500,42.82,2.46,12,11,137,768,5,12,8,2,2,0,0,8,3,1,0.06,2,6,1,1,143,29,1,27.83,1,7,0,0.79,6,33.49,0,0
4501,16.19,3.02,19,8,675,285,0,38,3,4,1,0,2,18,0,3,0.09,4,7,1,0,54,56,1,98.89,0,0,6,0.59,12,20.72,0,1
4502,44.14,1.99,9,5,498,264,2,4,6,3,0,0,4,5,3,30,0.03,0,9,5,1,162,40,0,81.29,1,2,7,0.84,19,31.37,0,1
4503,58.18,2.33,18,12,372,340,6,40,0,2,1,1,0,11,2,30,0.06,3,2,0,3,116,31,1,37.27,2,7,9,0.74,12,46.46,1,0
4504,29.23,2.48,18,2,815,454,6,11,6,2,4,1,3,17,1,21,0.08,0,3,6,0,121,52,1,59.59,3,3,4,0.52,8,36.47,0,1
4505,45.57,1.06,16,12,629,221,4,46,9,4,2,0,1,0,2,12,0.03,0,1,3,1,23,48,1,48.73,0,8,4,0.79,1,61.1,0,0
4506,49.29,1.9,15,10,869,394,1,8,9,4,3,1,2,8,2,8,0.03,3,4,2,3,113,23,0,66.44,0,1,9,0.71,5,81.3,0,1
4507,41.65,2.17,12,6,519,770,8,25,5,0,0,1,2,9,2,16,0.02,3,0,8,1,116,23,1,33.19,3,4,5,0.97,10,7.11,0,0
4508,40.24,2.15,7,3,297,481,3,11,7,4,0,0,1,14,1,7,0.05,4,5,2,0,107,31,0,87.91,0,6,6,0.97,6,18.14,0,1
4509,54.32,1.79,8,10,456,778,7,31,9,3,1,1,2,12,3,25,0.01,2,5,6,3,204,48,0,96.83,3,5,4,0.64,5,53.83,0,1
4510,48.16,2.83,19,12,159,705,2,3,1,2,1,0,1,3,1,5,0.04,2,8,9,3,101,44,1,49.57,0,1,0,0.68,5,79.22,0,0
4511,61.3,2.29,19,1,869,457,7,14,3,2,2,0,3,18,0,16,0.04,1,8,3,0,210,34,0,35.22,0,9,2,0.85,1,34.2,0,0
4512,45.45,2.54,16,1,816,50,2,12,8,3,0,1,4,1,3,5,0.04,2,5,6,0,240,18,1,83.63,0,0,7,0.66,18,94.93,0,1
4513,54.66,2.61,16,4,974,162,9,47,9,2,2,0,2,13,0,29,0.09,2,4,2,1,30,20,1,8.77,2,4,9,0.99,13,4.37,0,0
4514,36.76,2.24,7,12,787,114,6,24,6,2,0,0,4,10,0,22,0.04,2,1,1,3,107,43,0,39.52,1,8,2,0.82,14,78.64,0,0
4515,44.05,1.89,20,1,130,151,4,3,5,1,4,1,1,16,3,20,0.01,3,1,6,2,161,48,1,53.36,0,2,5,0.9,4,65.94,0,1
4516,35.45,2.11,8,2,906,411,2,26,1,2,1,0,2,0,3,30,0.08,3,1,7,1,101,59,1,64.41,3,0,0,0.73,5,67.57,0,1
4517,47.48,2.42,18,14,792,287,1,41,0,0,3,0,4,3,1,18,0.05,4,8,4,3,175,34,0,68.34,3,1,9,0.53,3,38.31,0,1
4518,57.17,3.07,13,3,700,287,1,13,3,4,0,1,1,10,3,16,0.05,4,9,6,1,37,32,1,39.83,1,4,2,0.62,12,36.64,0,0
4519,36.91,1.68,19,6,625,555,0,13,7,2,4,0,3,5,0,2,0.03,0,9,7,2,81,37,1,21.87,1,0,8,0.77,1,48.36,0,1
4520,36.39,2.45,20,8,435,665,0,23,0,4,2,0,1,7,2,23,0.07,1,1,4,1,176,45,1,66.75,3,4,8,0.67,19,80.14,1,1
4521,53.24,1.95,14,6,154,797,4,24,8,1,3,0,2,9,0,10,0.02,2,9,5,2,222,44,1,75.29,2,5,1,0.5,2,11.01,0,1
4522,43.33,1.93,8,10,136,578,6,29,4,1,1,1,4,12,2,16,0.04,4,1,1,0,141,28,0,65.94,0,9,8,0.77,5,55.61,0,1
4523,49.38,1.85,16,4,127,511,7,39,4,3,1,0,2,13,3,2,0.08,1,3,9,2,205,34,0,66.77,0,8,4,0.9,6,1.69,0,1
4524,22.78,1.95,10,11,824,407,0,8,5,4,0,1,0,7,0,26,0.08,2,2,0,3,215,18,1,9.56,1,1,6,0.68,0,59.88,0,0
4525,48.98,1.7,13,3,901,633,1,40,0,0,0,1,2,2,3,10,0.01,0,7,6,2,169,44,0,5.62,3,8,4,0.51,6,72.81,0,0
4526,32.84,2.37,11,8,137,345,2,49,8,1,4,1,0,10,1,22,0.1,2,7,8,3,201,45,0,10.72,0,2,6,0.69,18,30.31,1,1
4527,29.93,1.71,7,14,716,573,4,41,4,1,1,1,2,19,1,26,0.08,1,8,1,0,16,55,1,9.62,0,6,9,0.72,2,94.27,0,0
4528,79.22,2.34,16,10,933,706,6,6,5,3,2,1,4,16,1,12,0.04,1,2,3,2,113,56,1,91.7,0,8,2,0.85,2,21.93,0,1
4529,39.65,2.76,15,3,427,239,1,20,9,1,4,1,0,0,2,23,0.02,1,5,4,0,7,59,0,52.31,1,2,3,0.51,11,0.68,0,1
4530,39.42,2.03,13,10,779,380,5,38,5,4,4,0,4,18,0,8,0.04,1,9,9,1,6,26,0,11.77,2,9,5,0.66,11,74.7,0,1
4531,49.48,2.07,12,6,543,562,3,29,5,1,4,1,4,19,1,9,0.05,1,3,6,0,20,27,0,25.53,1,5,4,0.85,4,74.86,0,1
4532,60.42,2.37,9,1,429,565,4,48,0,1,4,1,3,10,1,14,0.08,1,5,4,2,174,26,1,49.29,0,4,2,0.68,19,13.02,0,1
4533,39.99,2.16,18,12,325,768,9,29,5,1,2,0,0,2,3,26,0.03,2,1,7,1,161,23,0,68.54,0,2,2,0.81,7,1.44,1,1
4534,48.68,1.85,8,8,238,258,7,40,6,4,0,1,0,19,2,27,0.07,0,1,6,0,141,38,1,98.65,3,8,9,0.6,7,40.79,0,1
4535,32.4,1.39,14,4,245,325,8,41,8,4,0,1,3,3,1,24,0.07,4,0,9,3,165,38,1,88.2,3,5,3,0.82,1,69.8,0,1
4536,49.59,0.85,8,11,940,128,4,8,0,4,1,0,0,18,2,19,0.02,4,9,9,1,196,26,0,36.16,1,7,0,0.77,6,10.74,0,0
4537,46.54,2.27,12,1,523,720,8,46,7,1,0,1,4,4,3,16,0.09,0,8,8,1,81,58,0,30.74,1,1,4,0.8,0,51.16,0,0
4538,33.96,2.46,8,8,657,277,8,22,5,2,0,1,1,3,2,11,0.06,1,9,6,3,118,38,1,30.46,1,7,2,0.95,19,25.3,0,0
4539,40.7,2.51,15,14,377,306,8,25,3,1,0,0,4,10,0,5,0.04,1,8,4,2,55,18,1,2.62,2,3,3,0.63,0,3.39,0,0
4540,52.4,1.3,20,5,870,219,9,20,2,2,1,0,3,2,1,20,0.08,1,9,7,0,191,44,0,26.7,1,6,2,0.84,10,43.0,0,0
4541,62.68,1.6,9,9,870,645,2,19,2,3,3,1,2,4,3,12,0.09,2,9,2,1,173,48,0,31.17,2,9,5,0.86,16,94.84,0,1
4542,36.64,2.86,8,5,186,467,1,9,3,0,2,0,1,11,3,15,0.07,0,3,3,1,177,48,0,93.25,1,1,6,0.71,15,38.8,0,1
4543,49.92,2.2,12,3,979,708,2,11,2,3,0,0,2,6,0,18,0.06,0,4,2,0,193,53,0,23.8,0,9,4,0.67,4,10.41,0,0
4544,44.57,1.72,19,2,797,57,2,0,5,4,2,1,0,11,2,13,0.04,2,6,9,3,50,25,1,94.58,0,8,8,0.64,14,92.67,0,1
4545,35.3,1.53,9,4,510,587,2,27,2,1,3,0,2,13,0,21,0.01,1,0,0,0,83,18,0,49.42,0,5,0,1.0,15,75.43,0,1
4546,44.37,2.7,12,10,918,507,3,22,3,3,3,0,2,17,2,13,0.1,0,6,2,0,23,50,1,86.44,0,9,0,0.91,2,58.49,0,1
4547,54.72,2.46,8,7,105,742,7,23,0,0,2,0,1,3,3,15,0.04,2,5,0,1,220,21,0,45.1,2,9,5,0.7,15,45.1,0,0
4548,42.85,2.01,14,10,187,290,7,18,1,1,4,1,2,4,2,4,0.05,0,7,7,3,35,48,0,20.35,2,0,7,0.58,5,90.05,0,1
4549,46.98,1.87,9,10,684,221,7,30,8,1,0,0,0,4,1,9,0.04,0,5,4,0,0,55,1,50.98,1,8,1,0.88,9,27.41,0,1
4550,64.11,2.33,8,2,518,343,0,4,9,4,2,0,2,4,3,3,0.01,2,5,4,1,189,29,0,88.8,3,8,8,0.69,3,24.28,0,1
4551,59.11,1.71,10,9,105,569,4,12,5,1,1,0,4,9,2,25,0.06,3,7,1,1,33,47,0,24.88,0,9,1,0.91,1,17.42,0,0
4552,21.55,2.31,11,13,976,126,5,37,5,3,4,1,2,2,3,23,0.01,3,1,8,3,235,30,0,42.94,2,3,3,0.79,14,25.28,1,1
4553,35.58,0.88,7,11,931,671,8,8,4,4,0,1,1,19,1,10,0.0,0,6,6,1,97,56,0,1.09,0,7,8,0.53,14,92.67,0,0
4554,46.87,1.7,7,11,390,796,9,13,4,3,3,1,3,3,3,18,0.02,1,2,2,0,21,24,1,7.34,0,6,4,0.97,7,26.27,0,1
4555,52.41,2.64,16,12,643,318,9,49,0,1,2,0,3,14,3,18,0.06,1,3,7,3,101,43,0,25.5,2,6,3,0.71,14,92.46,0,0
4556,30.65,1.99,12,1,787,87,2,37,6,2,4,0,3,1,3,15,0.08,4,5,2,1,89,24,0,4.62,3,0,3,0.71,3,88.25,0,1
4557,43.3,1.89,7,9,425,218,1,39,3,2,2,1,4,6,3,23,0.06,3,0,9,3,41,43,0,11.02,3,7,5,0.66,4,79.03,0,0
4558,41.07,1.94,18,9,763,501,6,8,0,3,0,0,4,16,2,10,0.07,3,7,3,3,204,51,1,22.96,0,6,4,0.96,13,44.79,0,0
4559,54.32,1.6,17,13,639,96,9,28,0,3,1,1,3,12,1,18,0.09,2,3,8,3,141,57,1,50.0,1,3,5,0.97,7,41.43,0,0
4560,33.18,2.69,13,9,962,517,3,1,7,0,3,0,0,19,3,12,0.09,0,1,7,1,18,46,0,82.67,0,2,2,0.71,0,35.08,0,1
4561,36.4,2.16,9,9,470,153,7,39,7,0,1,0,3,14,2,30,0.07,0,8,7,1,70,45,0,40.2,2,9,3,0.6,13,26.03,0,0
4562,54.85,2.48,9,4,306,545,1,2,6,4,3,1,4,8,3,24,0.04,2,4,4,2,164,55,0,86.29,0,4,9,0.82,11,90.25,0,1
4563,39.52,2.57,12,2,560,549,3,37,9,1,1,0,0,13,1,24,0.01,4,3,4,0,64,59,1,74.82,3,0,2,0.52,5,51.15,0,1
4564,51.9,2.4,20,1,246,756,8,4,8,1,1,0,0,3,3,16,0.04,1,0,6,3,108,34,0,45.26,2,6,6,0.73,15,38.47,0,0
4565,56.12,2.05,16,10,451,680,0,39,2,4,1,1,0,5,0,22,0.04,2,1,4,3,36,41,1,84.51,1,7,3,0.69,7,74.35,1,1
4566,40.36,2.82,15,6,933,51,8,10,6,3,3,0,1,18,1,6,0.05,1,4,6,3,77,41,0,38.1,0,7,6,0.76,19,45.54,0,1
4567,67.63,2.48,10,10,118,712,0,43,2,2,3,0,0,2,2,1,0.03,0,2,8,3,205,19,0,51.68,3,7,5,0.85,19,29.86,0,1
4568,34.09,1.39,9,12,997,308,3,0,4,0,3,1,4,15,3,25,0.07,3,4,9,0,228,53,1,67.58,1,3,2,0.94,14,44.33,0,1
4569,54.07,2.34,12,5,874,90,3,11,2,2,2,1,3,14,1,13,0.04,2,3,6,1,102,38,1,3.93,2,7,9,0.57,8,76.21,0,0
4570,41.64,2.45,12,6,714,510,2,46,0,2,2,1,0,14,2,19,0.07,2,0,8,3,149,45,0,21.44,1,4,1,0.7,11,62.51,0,0
4571,38.72,2.54,14,12,407,269,5,6,3,3,3,0,3,16,1,14,0.01,3,0,1,2,186,26,1,96.19,3,6,1,0.85,9,84.42,0,1
4572,23.41,1.84,12,11,236,231,5,41,0,3,2,0,4,7,3,22,0.05,1,6,6,1,153,54,1,31.78,1,2,2,0.62,11,12.35,0,0
4573,57.67,2.4,18,5,452,320,3,30,9,1,3,0,0,10,1,17,0.04,3,1,8,1,46,34,1,43.01,1,1,9,0.63,16,7.06,0,1
4574,41.18,2.42,18,1,650,77,7,9,6,0,1,1,2,13,0,3,0.08,1,1,5,3,60,54,0,34.28,1,2,7,0.57,15,0.56,0,0
4575,47.17,2.35,14,5,252,737,6,17,9,1,3,0,1,12,2,11,0.07,1,7,0,1,203,21,0,75.08,0,9,9,0.78,16,41.07,0,1
4576,43.34,2.14,11,9,174,629,3,8,2,0,1,1,1,2,1,27,0.04,3,4,2,1,154,56,0,15.21,3,9,5,0.77,19,75.31,1,0
4577,44.13,1.76,9,7,887,718,8,43,9,0,2,1,3,9,1,20,0.07,4,4,2,3,134,54,0,75.45,3,0,0,0.74,13,88.87,0,1
4578,44.4,1.22,12,14,232,676,1,9,2,4,0,1,1,0,2,13,0.03,0,4,9,1,58,46,1,94.79,0,0,3,0.9,4,20.07,0,1
4579,29.0,2.18,7,6,919,285,8,42,5,2,4,1,1,13,2,6,0.01,4,4,5,0,125,50,0,42.95,0,1,8,0.58,15,73.38,0,1
4580,60.6,2.03,8,14,451,611,2,29,8,4,0,1,4,7,3,24,0.08,4,4,0,3,238,42,0,84.0,0,0,6,0.55,8,41.67,0,1
4581,31.56,2.72,19,13,155,633,7,18,6,2,3,0,3,5,3,15,0.09,2,5,0,2,138,41,0,56.09,2,9,8,0.66,4,50.48,0,1
4582,33.59,1.99,11,12,964,231,7,45,6,1,0,0,4,6,2,5,0.05,2,2,1,1,209,34,0,92.04,3,8,2,0.87,15,82.18,0,1
4583,56.18,1.55,8,8,585,131,2,35,2,0,2,0,2,13,2,24,0.09,2,7,7,0,43,40,0,94.67,3,3,2,0.55,14,4.09,0,1
4584,35.14,2.1,7,3,164,665,8,5,1,4,4,0,0,8,2,30,0.07,2,9,8,0,38,53,0,75.95,0,4,2,0.98,1,3.65,0,1
4585,40.95,2.14,12,13,850,385,9,23,1,1,2,1,3,4,1,4,0.08,2,1,0,1,27,31,0,88.4,2,2,8,0.58,16,70.79,0,1
4586,59.37,2.71,20,12,269,630,2,37,9,1,2,0,0,14,3,13,0.06,3,5,9,0,127,21,0,53.71,1,6,6,0.88,12,95.19,0,1
4587,21.72,2.49,17,5,968,225,8,2,2,2,3,0,2,19,0,2,0.02,4,9,7,2,95,23,0,98.02,1,5,2,0.8,15,43.4,0,1
4588,57.84,2.55,17,4,694,679,6,11,2,1,0,1,0,2,1,14,0.01,3,1,7,0,188,32,1,64.13,1,1,6,0.61,19,66.65,0,1
4589,32.82,1.63,17,5,547,244,7,4,7,4,0,0,4,7,0,16,0.05,4,3,0,3,144,34,1,12.86,0,4,1,0.97,6,26.14,0,0
4590,58.27,1.89,8,9,643,244,0,11,0,3,0,0,4,0,3,1,0.08,1,8,4,0,59,18,0,39.14,1,3,9,0.57,19,3.84,0,0
4591,43.43,1.9,8,10,793,736,5,11,4,0,2,1,0,4,3,15,0.03,1,6,7,0,18,20,1,44.16,2,4,1,0.61,2,45.11,0,0
4592,40.09,1.66,13,2,466,483,3,29,7,1,1,0,2,10,1,11,0.05,1,7,1,0,127,37,0,35.6,2,2,1,0.63,18,49.03,0,0
4593,28.45,2.15,20,5,134,308,4,8,2,1,2,0,1,7,0,22,0.05,0,0,9,3,113,21,0,19.62,0,0,1,0.61,4,0.6,0,0
4594,51.05,1.82,18,9,736,574,6,48,8,4,1,1,2,13,2,23,0.06,2,9,8,3,123,37,0,24.87,1,9,6,0.84,16,26.11,0,0
4595,57.58,2.43,19,11,937,102,2,33,7,4,0,1,2,9,3,28,0.02,3,9,2,2,233,52,1,77.12,0,4,7,0.53,9,36.69,1,1
4596,34.87,1.56,12,11,295,456,9,15,2,1,4,0,3,5,0,16,0.06,3,9,4,0,1,58,0,93.4,1,2,8,0.6,14,61.09,0,1
4597,51.89,2.2,10,10,911,59,8,10,7,1,0,1,3,11,2,10,0.08,4,4,5,0,211,31,0,39.34,3,4,4,0.64,6,31.04,0,0
4598,32.33,1.25,8,7,714,155,4,22,0,1,1,1,2,19,2,21,0.04,1,3,0,1,41,18,1,10.52,1,7,8,0.67,3,18.74,0,0
4599,46.85,1.68,8,6,761,62,2,23,2,3,1,0,0,11,2,9,0.03,3,6,8,0,218,26,1,71.51,2,2,5,0.86,12,89.36,0,1
4600,46.48,2.23,19,7,809,211,0,28,5,3,3,0,4,5,3,11,0.07,3,6,9,1,8,58,1,82.98,2,9,3,0.56,17,79.82,0,1
4601,17.48,1.41,12,11,330,81,7,42,0,2,1,1,0,12,1,15,0.04,4,0,4,3,35,55,1,4.8,3,4,8,0.55,6,19.16,0,0
4602,35.07,2.04,10,1,585,105,1,16,0,4,2,0,4,18,3,10,0.06,2,5,9,3,106,49,1,33.83,0,2,8,0.97,2,26.36,0,0
4603,47.02,2.86,17,9,383,556,1,23,3,3,4,1,1,15,0,12,0.04,4,6,1,0,136,44,1,26.63,0,2,5,0.66,16,81.94,0,1
4604,46.34,1.67,19,12,317,298,0,36,5,2,2,0,3,1,3,30,0.0,1,1,0,1,12,58,1,6.83,1,5,7,0.53,4,38.99,0,0
4605,58.75,1.51,15,10,595,374,4,1,3,1,1,0,4,0,3,2,0.05,1,2,4,3,114,23,1,81.3,3,6,9,0.63,15,57.05,0,1
4606,55.86,1.22,20,2,366,346,7,33,1,0,2,1,4,14,1,16,0.04,0,2,4,3,81,18,0,99.95,1,4,8,0.93,0,70.59,0,1
4607,47.28,2.04,13,2,600,204,4,39,0,1,0,1,2,3,1,4,0.06,1,4,9,1,240,53,0,94.67,3,5,2,0.91,18,37.61,0,1
4608,44.35,1.81,15,2,954,677,8,2,9,0,3,1,3,1,3,22,0.07,4,4,3,2,216,40,0,52.77,1,6,5,0.68,9,26.96,0,1
4609,39.31,1.5,14,1,249,307,2,11,4,0,2,1,3,14,0,10,0.06,4,0,5,1,53,59,0,17.73,2,0,6,0.6,2,86.3,0,0
4610,48.9,2.92,20,11,471,138,9,48,8,1,0,0,3,13,1,30,0.06,1,9,8,2,197,58,1,19.89,1,4,7,0.75,10,17.11,1,0
