,Daily_Active_Time,In_Game_Currency_Earned,Purchase_History,Time_of_Purchase,Churn_Rate,In_Game_Purchases,Discount_Utilization,Quest_Completion_Rate
5625,1.7265995365705378,451,1,1,0.06832494207131723,47.506435706729924,4,0.6846096060849571
524,1.84,276,1,3,0.07,6.82,7,0.9
2455,2.37,885,3,1,0.04,15.38,7,0.78
5016,2.1529937182576027,689,2,1,0.044949791363633605,12.728814245679693,5,0.612491631893939
1841,1.46,769,0,3,0.03,92.12,6,0.99
5986,0.9664383631462222,349,2,0,0.01,25.592379388495175,4,0.9060561460063484
537,2.48,929,1,0,0.1,1.99,6,0.7
2806,1.33,419,2,2,0.04,7.61,7,0.67
5801,1.9507518917493751,428,0,2,0.08300068790886367,10.578515251100274,0,0.8260013758177273
5596,1.800342512135834,291,1,0,0.06367507547028628,25.169900511986178,5,0.8176070350424481
4341,1.99,757,4,2,0.1,74.56,4,0.77
3175,2.5,509,3,2,0.05,96.31,3,0.56
784,2.17,626,4,3,0.09,89.37,0,0.99
4057,1.16,581,0,1,0.0,65.7,7,0.66
1409,1.83,583,3,1,0.06,69.59,9,0.86
2537,1.71,297,2,2,0.06,29.01,8,0.62
154,1.91,223,0,1,0.0,93.35,6,0.77
3009,1.83,411,3,0,0.09,49.7,4,0.55
1686,1.96,397,2,2,0.07,92.89,7,0.69
2901,2.08,777,2,1,0.02,34.62,5,0.81
6906,1.9327657231573259,119,0,1,0.09907004805441208,28.58489108652232,8,0.582089375292643
4721,2.06,365,4,1,0.02,22.78,4,0.79
3863,2.6,471,1,0,0.01,82.04,3,0.58
2733,2.18,883,4,1,0.06,65.89,1,0.97
1895,1.7,299,2,3,0.09,60.19,0,0.73
5442,2.0521578798808657,261,0,0,0.09,37.24719836786,5,0.821080556720106
569,1.72,347,0,1,0.07,84.73,7,0.73
5854,1.7726845054139975,833,2,2,0.01,6.770014488857301,2,0.5438253477706598
1816,2.13,498,4,3,0.0,43.3,4,0.96
2065,1.92,628,0,2,0.1,5.9,5,0.74
127,2.47,513,1,0,0.04,12.43,1,0.59
3394,2.38,934,4,3,0.06,65.17,1,0.82
3327,1.99,179,0,1,0.01,0.86,5,0.6
6954,2.048427590185333,641,0,0,0.06189105779346894,37.47392485832343,2,0.9386536532391864
6102,1.78404783219968,911,0,1,0.0347199506469647,9.560360133126174,6,0.7176475854345035
2975,1.56,753,0,1,0.06,48.09,8,0.88
980,1.33,889,1,3,0.08,46.93,0,0.98
2300,1.91,631,0,1,0.08,12.26,8,0.81
190,1.18,330,0,1,0.1,20.49,8,0.73
1139,1.58,584,2,0,0.03,1.81,8,0.69
5088,2.263216168442897,877,0,2,0.07144893567858251,40.77378636744321,7,0.6909548912571961
699,1.66,875,1,3,0.03,95.9,0,0.74
6655,2.3348575008904553,814,0,2,0.06530702135237917,39.246283360328356,0,0.6099451592523886
606,2.31,287,0,0,0.04,27.13,9,0.51
4276,2.2,440,2,0,0.07,60.11,3,0.52
301,1.64,761,4,3,0.04,46.31,5,0.74
3420,1.84,467,4,0,0.06,63.02,6,0.89
6712,2.02,928,0,1,0.018341422656071516,24.92759329339409,8,0.7561461648429766
1060,2.31,514,2,1,0.01,82.09,8,0.59
6769,1.7744731318635305,641,2,0,0.04364314388779403,21.043528416830895,8,0.5436307134268383
6832,2.5398818904483633,776,1,0,0.05024678315979602,30.511161439571808,0,0.8459280778633658
2565,1.94,243,1,2,0.04,25.17,2,0.61
6962,2.4175406093757155,659,0,1,0.041631091406357304,26.256523007143958,6,0.8926473351566434
1069,2.34,457,4,1,0.08,87.34,7,0.51
2524,0.8,292,3,1,0.05,52.27,2,0.86
2205,1.32,217,4,2,0.06,2.95,6,0.89
1243,2.46,101,3,0,0.02,59.84,3,0.76
16,2.52,381,3,3,0.01,61.8,7,0.96
3120,2.6,666,2,0,0.02,53.63,0,0.97
6952,1.2175023519756973,304,2,1,0.024524033521494987,24.68180001757182,5,0.67904806704299
4642,2.94,653,1,2,0.1,91.83,2,0.64
4754,1.64,397,4,0,0.08,26.7,1,0.89
815,2.0,214,4,2,0.08,46.56,7,0.9
3067,1.88,996,1,1,0.06,14.55,8,0.84
6660,2.208619901603986,663,0,1,0.06931037401466718,37.554504999176395,7,0.8568962598533282
5600,2.080563188579276,626,0,0,0.026197223456994552,15.82543546503463,2,0.9407746529321243
959,1.33,380,4,3,0.06,50.47,5,0.77
6427,1.9197175412424219,394,1,1,0.0754576311863633,19.341442636906372,6,0.5345423688136367
4893,1.52,151,4,1,0.04,42.36,2,0.94
225,2.12,559,2,0,0.09,50.09,7,0.64
6170,2.045196699680494,672,0,1,0.06137639603834074,16.96549554965104,3,0.7996911155271309
3354,1.69,450,4,0,0.03,46.5,9,0.89
5895,1.5833822374211726,830,1,2,0.0063550282644253,23.79476140976467,1,0.5428781017519311
2485,1.92,696,3,1,0.06,84.77,0,0.7
562,2.37,511,1,3,0.03,47.12,4,0.51
3436,1.52,883,0,2,0.06,26.92,4,0.95
6373,2.4385225259497965,356,0,0,0.006163006596103281,16.174592270797994,5,0.97
6181,1.3309856796555246,304,1,1,0.017732596061189793,22.127918049867418,5,0.7198828866538246
1693,2.3,471,3,3,0.07,78.22,4,0.95
1045,2.02,334,1,1,0.07,40.73,2,0.58
3446,1.93,485,3,1,0.07,73.62,1,0.77
4565,2.05,451,1,0,0.04,84.51,7,0.69
954,2.75,490,0,2,0.01,28.23,9,0.72
6948,1.880313147462688,580,0,0,0.030633325108968497,42.04767932889183,4,0.6831666255448425
2735,1.89,275,4,0,0.01,20.7,7,0.69
6838,1.7368099017199876,639,2,1,0.06638019656002482,29.254030868122634,2,0.8172396068799503
4735,3.34,926,2,3,0.06,9.03,3,0.75
6715,1.621598843675749,428,0,1,0.06334533628501979,39.292192926645335,3,0.871490817110571
1218,2.0,303,3,1,0.01,38.34,9,0.87
5254,2.0986390841248452,454,0,1,0.03915322977588342,41.10103385310876,5,0.7483921504936065
5511,1.17678972953156,695,1,2,0.036265901577651645,38.23949348598372,4,0.7636492900082062
6630,2.3768397238261687,485,2,2,0.040823928052925604,16.31527110147862,3,0.5724717841587769
1527,2.04,484,0,3,0.04,5.12,8,0.66
3987,2.64,482,0,1,0.06,44.63,6,0.65
6883,1.4374574161308977,856,0,1,0.061530884391319283,10.652950817592759,1,0.609704491261452
1300,1.93,323,3,0,0.09,88.73,3,0.8
6820,1.1414383718215855,171,0,2,0.05698246033978344,17.077476443237725,2,0.6230175396602166
5699,2.183859952059366,534,1,0,0.06200643898577627,29.518128084799052,3,0.7759629758317865
160,1.53,987,0,2,0.08,57.02,4,0.79
4067,1.76,425,2,3,0.08,34.21,3,0.92
5800,1.433389618517912,661,0,3,0.05665862592601256,7.606757795342453,0,0.6641767175924843
956,1.82,950,2,0,0.09,62.75,7,0.84
3791,1.41,241,3,1,0.1,53.8,8,0.67
3234,1.84,390,3,2,0.09,93.77,6,0.94
2869,1.51,969,0,2,0.07,86.95,3,0.59
3777,2.39,410,4,3,0.09,75.24,9,0.78
4433,1.92,740,1,0,0.01,17.47,0,0.51
4973,2.08,488,1,0,0.08,3.35,0,0.67
6015,2.1008652841761895,528,0,1,0.009686460963188462,38.01800263267488,6,0.5607567020639753
2961,2.34,163,3,2,0.07,46.37,9,0.76
5980,1.6444497313970974,353,0,0,0.042294571056584844,18.68068731056592,1,0.7058914211316969
2200,2.3,102,2,3,0.04,59.43,8,0.54
98,2.02,934,0,1,0.01,26.55,9,0.72
6778,2.858211068758697,414,0,1,0.0046627579859500595,38.692388116367844,5,0.9333724201404994
2557,2.12,510,0,1,0.04,72.31,0,0.66
3183,1.63,457,3,3,0.05,57.43,7,0.71
253,2.13,458,3,3,0.02,1.92,0,0.86
3923,2.39,810,0,3,0.07,39.82,1,0.59
4199,1.51,673,4,2,0.03,32.1,8,0.53
1445,1.86,398,4,3,0.01,19.69,2,0.88
5539,1.924236876315626,237,1,2,0.044384208245624945,29.04510941561935,2,0.6593105422806254
1648,2.33,607,4,3,0.08,82.65,9,0.56
4682,2.41,864,1,0,0.09,5.42,6,0.55
4723,1.7,664,2,3,0.02,83.29,8,0.75
3991,1.89,795,0,3,0.0,7.03,9,0.88
1696,2.14,136,2,3,0.09,69.58,3,0.51
3191,2.37,205,3,1,0.09,57.81,2,0.75
6197,2.259392850894907,489,0,1,0.06728088786202452,23.18371795691555,4,0.8764044393101226
6295,2.3785425558191187,960,0,0,0.0777483632377262,33.68212069578037,2,0.7648676345697679
4499,1.41,590,2,0,0.08,47.62,7,0.93
1154,1.3,198,2,2,0.01,82.67,5,0.79
2255,1.79,990,3,1,0.02,62.32,5,0.95
1682,1.22,761,4,1,0.05,79.03,8,0.53
3170,1.33,303,2,0,0.08,73.47,9,0.83
2056,1.59,405,4,1,0.08,92.91,7,0.87
4090,2.68,444,4,1,0.01,96.37,5,0.87
6799,2.521248083820978,956,0,0,0.06636586085490587,31.099085203643945,1,0.7366625884326725
3108,1.89,968,2,3,0.07,69.14,8,0.88
4548,2.01,187,4,2,0.05,20.35,0,0.58
3723,2.13,962,0,2,0.07,70.25,8,0.54
6397,2.053422257516358,680,0,1,0.014234340225785631,34.01844260107273,1,0.613422257516358
5423,2.005394582650182,947,0,2,0.013016218053818203,43.98554589449309,1,0.6976216354036365
2049,1.49,837,0,0,0.06,70.61,6,0.73
4976,1.96,183,2,1,0.02,16.74,6,0.66
3643,2.53,365,3,1,0.02,39.07,5,0.71
6878,1.6783611648908725,813,1,0,0.07,16.101919379936835,8,0.9684322815829614
623,1.9,272,0,2,0.08,32.72,0,0.84
6489,2.3167065106096496,359,2,1,0.07697331914633178,39.17138814048274,6,0.6659245815854595
6707,1.6180555237101923,118,1,1,0.014962606225196006,23.454906546885617,2,0.890149575099216
5883,2.4893201307525996,959,0,0,0.07348768727874617,33.34552729502095,1,0.7456945927543578
262,1.36,925,0,0,0.04,51.0,5,0.91
5730,1.9276804713401705,731,1,2,0.058383712835926416,3.131659789515569,3,0.7929302973125887
3369,1.83,423,3,3,0.02,87.76,6,0.6
4061,2.93,904,1,3,0.07,98.94,7,0.72
5534,2.2364103270977878,149,1,0,0.04966815832993228,18.359912551706,2,0.793755593737246
6294,1.5999320962035009,719,2,0,0.05934529208903165,18.861470655242776,3,0.7048981443052513
6065,2.2327303278683326,841,1,2,0.06018090163950023,45.66902434430456,3,0.8765460655736665
6616,2.713138331019858,755,1,1,0.06766980742536824,17.437272720351125,4,0.8660188445522093
1802,1.67,163,1,3,0.05,1.13,5,0.76
4736,1.09,103,4,2,0.01,15.68,7,0.88
6960,1.9447889107777618,994,0,0,0.037233774275558115,33.90162572470638,3,0.6726591049822267
2385,1.61,591,1,0,0.06,0.05,0,0.69
5759,2.013833953826835,703,0,0,0.08119383956162236,28.108830468918352,1,0.6470646131872074
1959,2.35,283,3,3,0.06,63.89,1,0.61
2976,2.42,270,4,3,0.01,48.32,1,0.63
488,2.26,147,4,3,0.0,73.29,2,0.92
1843,1.09,667,2,1,0.07,14.93,0,0.5
1734,1.48,635,1,2,0.04,81.3,3,0.73
2911,2.35,516,1,3,0.0,88.27,5,0.53
3219,2.04,586,4,1,0.09,32.8,8,0.78
146,2.11,611,1,3,0.01,64.87,2,0.57
5630,1.7908894167007394,711,1,0,0.033914570515441486,11.669899814150728,8,0.6756582820617659
1986,2.43,334,0,0,0.08,18.61,9,0.77
1369,2.1,560,0,0,0.09,43.84,3,0.9
6546,2.6102477146077687,585,0,0,0.034120847268429746,3.9680610924095836,9,0.8285438127079339
6051,2.27410924888631,908,1,2,0.054226268477270724,28.840063684822656,6,0.7402991010681438
2811,1.7,788,4,3,0.03,34.92,5,0.69
659,2.24,932,2,0,0.03,54.76,0,0.77
1794,1.97,836,3,2,0.06,23.4,7,0.68
2511,1.73,916,2,3,0.06,6.07,9,0.98
3397,1.66,668,1,3,0.0,78.82,3,0.58
4282,1.54,154,3,0,0.1,48.14,6,0.88
1147,1.31,115,0,0,0.01,16.52,3,0.67
3272,1.34,150,4,0,0.0,78.96,9,0.71
608,2.13,897,3,3,0.04,7.99,2,0.99
6287,2.5713528474507545,514,1,0,0.0519238644059711,18.77548317471095,1,0.6098731073432851
3582,2.43,528,2,0,0.0,71.73,9,0.62
1930,2.63,878,1,1,0.03,58.47,5,0.78
197,1.84,298,3,2,0.05,75.47,9,0.68
2931,2.74,622,4,0,0.0,27.5,5,0.58
2327,1.9,480,3,1,0.07,40.01,7,0.64
4389,1.08,736,4,2,0.09,71.16,8,0.58
766,2.26,756,4,3,0.08,63.35,6,0.9
4496,1.36,513,3,2,0.09,70.24,2,0.64
4218,2.16,523,3,1,0.08,15.52,5,0.81
3255,1.57,229,4,1,0.07,11.57,0,0.9
202,1.92,867,4,0,0.03,21.62,3,0.98
3510,1.63,667,2,2,0.06,84.36,8,0.53
4931,2.57,149,2,3,0.1,51.44,3,0.74
6390,1.927151722851509,337,0,0,0.030517868572452894,26.868068687297274,8,0.9687053285688677
5535,2.0265987263158753,429,0,1,0.05340127368412481,24.756141947368484,5,0.7761419473684823
1733,2.4,714,3,2,0.01,22.68,0,0.68
5791,1.7411094595347458,491,1,2,0.07,42.85107262018118,9,0.8689202688398299
2777,1.55,355,0,3,0.08,52.56,9,0.53
1707,2.65,140,3,3,0.01,12.11,9,0.54
5172,1.6375329243714647,860,1,0,0.02,3.2907550083123764,7,0.7550658487429291
5249,2.609438313864109,823,1,2,0.08022545048243214,21.31704586288611,3,0.7768169669882881
5757,1.3715533688781532,472,0,3,0.05166435446690108,11.322759478427152,4,0.6166851642647914
3474,1.52,984,4,3,0.0,53.57,5,0.88
6528,1.493317066294338,122,2,0,0.031445283772516264,11.112112428207126,2,0.5545698241327766
5855,2.59177111150975,234,1,2,0.057978952782505755,23.705804798900132,3,0.7000526180437356
854,1.2,269,1,3,0.1,95.04,5,0.98
5685,1.8673404264684095,400,1,1,0.06254352005407017,27.826847155173706,1,0.6801740802162807
6363,1.6747753804191423,359,1,1,0.044990233931267054,21.071567340436005,5,0.6799023393126705
4737,1.58,290,3,3,0.07,7.29,1,0.87
4097,2.76,183,3,2,0.06,48.43,3,0.53
2160,1.72,147,2,2,0.09,58.66,2,0.6
698,1.66,695,2,1,0.0,79.14,7,0.68
6903,2.1400129462637763,474,0,2,0.03,13.87286030179748,7,0.7132785581662957
2999,2.37,995,0,2,0.03,55.3,2,0.88
3696,2.36,286,3,0,0.06,90.76,6,0.61
1636,2.91,620,0,0,0.06,37.42,7,0.52
3457,2.84,346,4,3,0.0,83.05,6,0.62
3581,1.47,988,3,2,0.07,53.22,3,0.87
1291,2.32,256,1,2,0.09,47.8,1,0.82
4659,0.89,341,1,2,0.05,16.72,2,0.99
6585,2.1884831255693915,620,1,0,0.04512336341380189,44.478964060151,7,0.5869448646378915
5616,1.8581258162542622,940,0,1,0.08724476469318168,10.283060290322483,2,0.6169649853607962
1853,2.19,527,1,2,0.07,26.17,9,0.96
5232,1.8481840921157473,270,0,0,0.05385472736925979,2.517412239270847,3,0.9477094547385195
3763,1.55,951,2,2,0.05,42.0,2,0.77
3304,1.6,651,2,0,0.06,18.59,8,0.53
6856,2.7822880694575547,698,0,1,0.07859283841259533,15.001360275017683,2,0.7950657817146568
5727,1.5660724042424472,992,2,1,0.024907660359152983,32.404432302760654,5,0.7428835256116706
3743,1.76,440,3,1,0.09,96.34,4,0.98
3445,1.88,644,1,3,0.05,21.32,5,0.86
1998,2.02,411,4,0,0.04,22.04,7,0.51
663,2.33,226,2,3,0.08,66.33,4,0.65
4779,2.14,570,1,3,0.09,5.6,1,0.79
5353,2.2039783984804235,909,1,1,0.06164451746828514,39.62528856366592,8,0.7842836345566762
3748,1.22,113,0,2,0.02,54.69,0,0.97
4413,2.69,937,0,1,0.09,82.45,5,1.0
4744,2.35,995,0,3,0.04,28.99,8,0.92
5530,2.204126120798427,483,2,1,0.04210640377299424,9.190794204179968,5,0.5768729018708443
5575,2.4283162749830867,878,0,2,0.07906459721282594,20.74844298027343,2,0.9256971471789994
709,2.48,650,2,1,0.03,11.34,1,0.7
1282,2.25,150,2,3,0.06,74.37,8,0.68
5864,1.7030572462135538,732,0,0,0.0010916919485220045,7.028242100213136,7,0.801266464411824
5068,2.0474938062367203,864,1,1,0.04610024775053119,29.592235302194897,0,0.6116992567484064
2675,1.39,724,4,0,0.0,1.4,1,0.65
4029,1.88,729,2,0,0.01,33.91,5,0.69
1306,1.12,927,4,1,0.04,40.6,9,0.74
5496,1.5767149078146765,306,0,2,0.03859395222028018,36.25756265514857,1,0.6916787269536692
5504,1.9922598764044734,324,1,1,0.017016242275279585,29.138456045644332,4,0.8759675154494408
2237,2.01,980,3,3,0.03,37.62,1,0.91
3302,1.79,166,2,1,0.08,50.58,5,0.62
5592,1.7158502723124334,643,1,0,0.03139121384680457,17.791570567743157,2,0.7641736415404137
2038,1.88,815,4,3,0.06,45.5,6,0.93
1529,2.96,956,0,3,0.01,46.89,8,0.6
1663,1.74,605,0,3,0.04,59.56,0,0.93
5450,2.323801922951315,389,0,0,0.07397669681780175,34.443221708817255,5,0.8845010184172625
6886,1.5828614059756152,748,1,1,0.034572281195123025,32.60463196485374,7,0.7788693637967634
6912,2.0459682880810943,565,1,2,0.07670377870536753,30.382270501801152,0,0.6553677453121366
3627,2.0,305,1,3,0.05,19.69,3,0.82
5739,1.8760340860502749,602,0,1,0.05424573924371566,9.878771303781422,3,0.9042457392437157
5147,1.6728532651625945,253,2,3,0.06891287254614721,3.3831320210957476,4,0.6817425490770559
4891,2.28,975,3,2,0.1,29.04,9,0.83
2693,1.75,483,2,1,0.06,73.87,1,0.99
3060,1.66,958,3,0,0.08,7.19,3,0.58
1597,1.92,379,4,2,0.09,18.18,4,0.82
6700,2.294483562110654,788,2,2,0.05459412292107323,20.64382302594674,6,0.7491882458421465
2729,2.42,483,2,0,0.08,47.03,9,0.81
2625,2.39,232,3,2,0.09,20.5,7,0.56
5915,2.4067644022253964,885,0,2,0.09040444972182546,34.24189113177582,3,0.7044489469400801
3157,2.26,553,3,1,0.01,87.89,9,0.66
3314,2.7,835,4,1,0.0,26.4,6,0.63
1722,1.07,267,1,3,0.01,27.67,3,0.56
5279,2.233610574781068,455,1,2,0.06893509579684466,19.1749873756517,2,0.9644422991242718
6668,2.168099436189869,385,1,1,0.05516198872379738,6.567603813476898,0,0.7106696053329083
1059,2.15,949,4,2,0.03,13.19,9,0.94
4636,2.32,673,3,3,0.08,5.64,1,0.87
3242,3.01,476,1,0,0.03,32.12,7,0.81
1678,2.04,717,2,3,0.08,91.28,9,0.94
6374,2.0531658231521526,413,0,0,0.015279337336954645,9.734493319511813,3,0.7152793373369546
6628,1.2775392358590414,114,1,1,0.07801181446515279,4.308494529841827,6,0.99
1757,2.74,471,1,2,0.08,48.69,2,0.88
6019,2.389776285689713,334,1,1,0.08155539849365398,44.41243197256388,5,0.8036665488702406
4191,2.06,355,4,1,0.08,15.26,9,0.71
5116,1.598952259510157,926,0,1,0.0014440364060697205,42.19421810781966,6,0.9267871626603964
563,2.14,280,2,2,0.04,49.49,9,0.55
2790,1.73,742,2,2,0.1,75.78,5,0.5
863,2.15,844,4,2,0.08,64.7,6,0.87
1484,2.1,281,1,3,0.08,6.48,0,0.75
5977,1.7375590190313137,325,1,1,0.019905569549897938,28.8884231038162,0,0.7652596837377806
5134,1.3269311065369094,415,0,0,0.07940243153399143,20.344746898849444,5,0.9207967579546781
206,1.38,383,0,1,0.04,80.47,6,0.53
4488,1.94,600,1,1,0.03,68.6,3,0.97
870,2.64,665,1,0,0.02,24.38,4,0.73
4493,1.1,100,3,0,0.07,12.79,5,0.58
502,2.07,862,3,0,0.06,91.83,9,0.64
1028,2.31,172,4,1,0.06,9.99,4,0.99
3840,1.45,918,1,1,0.09,37.99,8,0.53
2690,2.58,388,4,0,0.02,96.28,3,0.71
5581,2.231142044653574,815,0,1,0.038857955346426026,38.84641623200615,5,0.8631382530369192
6756,2.0542581610981636,239,1,0,0.03143224518691154,22.78512752551133,4,0.8015093941120539
5056,2.341745981965595,966,0,0,0.03363903770497796,26.444788332690457,8,0.6345708581972906
1570,1.85,766,3,0,0.05,14.94,3,0.65
2773,1.88,329,4,3,0.08,65.15,6,0.74
5991,2.2944032992513,519,0,1,0.01046004619043434,8.29397043903816,2,0.6204600461904344
2731,2.46,725,0,1,0.07,48.4,2,0.63
6242,1.7754003614232858,174,1,3,0.03521427397976345,22.68970280924463,0,0.7250571944890408
804,1.96,806,4,3,0.1,92.59,6,0.52
5847,2.1870694463162272,789,2,2,0.08,9.067876883756945,6,0.65
3645,2.6,578,1,0,0.07,15.71,4,0.89
2454,2.6,197,0,1,0.04,43.82,7,0.89
4598,1.25,714,1,2,0.04,10.52,7,0.67
3104,2.11,627,0,0,0.02,13.84,2,0.94
4875,2.32,311,1,2,0.03,87.61,2,0.73
5959,2.5622193822346433,819,0,2,0.07717580759311014,33.01733440173159,6,0.8124500353864141
200,2.45,463,4,2,0.01,58.65,9,0.83
6278,1.9367790488096928,573,1,1,0.08,41.91359522408003,5,0.941129841468282
3099,1.98,457,2,0,0.04,22.14,5,0.71
6184,2.009384351013042,373,1,2,0.028822475038963156,32.680430924288395,6,0.5935684235583633
2278,1.4,439,4,1,0.09,93.33,3,0.98
3561,1.07,410,4,2,0.07,25.64,5,0.59
5892,2.373343240541076,197,1,0,0.05624907119927412,18.82772924800226,2,0.856671620270538
4474,2.62,685,4,1,0.08,25.87,3,0.51
6432,1.6092234512433239,349,1,1,0.03356576829484762,29.19602630082214,5,0.7916283688943214
4514,2.24,787,0,0,0.04,39.52,8,0.82
5794,1.9551758747636367,721,2,2,0.03247068753939387,42.58991057897374,0,0.6516862083070708
391,1.42,563,2,3,0.06,21.93,1,0.69
6736,2.137164265232387,380,1,0,0.01,30.736488066222144,1,0.8464042440541056
5618,2.5056959069891156,179,1,1,0.06882703048985639,37.657229650066846,6,0.8313419100717461
5258,1.766575422866743,891,0,0,0.026638591651305554,23.415763546384465,6,0.7164701415591389
1495,2.12,981,3,3,0.07,96.24,5,0.86
2695,1.51,944,0,0,0.06,23.01,1,0.95
2027,1.74,487,1,2,0.07,48.05,9,0.89
5248,2.591056586334334,723,0,2,0.07821131726686682,4.269613131592724,1,0.7253660481993994
5463,2.5267303100698326,909,0,2,0.03653937986033405,14.612255711290885,4,0.7290453489525055
2568,1.98,397,4,1,0.07,88.26,7,0.91
64,2.3,396,2,2,0.1,36.31,8,0.66
3884,1.26,291,1,2,0.08,85.61,5,0.96
2062,1.74,230,0,0,0.01,53.99,0,0.93
5276,2.2986409679005817,670,0,1,0.022117302653104805,25.845895962992685,4,0.8513447838192109
492,2.33,452,0,1,0.06,8.53,8,0.57
379,1.58,864,0,2,0.07,40.76,5,0.82
6331,2.198611135700673,357,1,0,0.025515876528667616,31.77665757023395,1,0.7975952149107938
4859,2.01,440,4,3,0.06,73.31,4,0.59
6360,1.6129830042626039,874,1,0,0.09,10.980142375025169,1,0.9010670100271865
3993,1.71,714,2,3,0.09,40.11,2,0.96
4887,1.9,356,2,3,0.05,13.03,3,0.9
1076,1.86,404,0,2,0.0,33.63,7,0.61
878,2.75,864,3,0,0.02,45.54,5,0.99
337,2.26,445,0,1,0.07,46.98,5,0.86
6863,1.4633925530686902,511,2,0,0.03173570212274762,28.079922125056235,7,0.6328106595523643
6439,1.6610439496125442,372,0,0,0.035660680468904596,26.518355905742578,1,0.718580813669788
1016,2.27,669,1,0,0.08,68.61,9,0.56
1275,1.57,250,2,1,0.07,59.32,0,0.67
3798,1.93,593,4,2,0.08,86.58,9,0.5
4551,1.71,105,1,2,0.06,24.88,9,0.91
3342,2.77,624,2,0,0.07,45.26,5,0.88
4911,1.37,472,4,1,0.09,42.01,1,0.63
6413,2.25849999480226,775,0,0,0.05849999480226002,42.584832472241075,8,0.82
995,1.54,138,3,3,0.05,86.79,5,0.53
1981,2.57,493,4,0,0.05,57.8,2,0.75
4297,3.11,732,1,1,0.06,19.72,6,0.85
161,2.32,349,0,2,0.04,6.77,1,0.8
5675,3.066962294223642,698,0,3,0.0486981260958467,40.06216751290734,4,0.6256414535846643
6873,2.0968979785950483,373,1,0,0.04922449464876202,44.752691795681095,0,0.9352653983264783
6545,1.3206359584128815,554,1,0,0.017380244201515103,44.37039801012196,4,0.628211098906818
4798,1.71,854,4,1,0.06,81.02,3,0.7
1500,2.41,370,4,3,0.1,31.41,3,0.62
3843,1.24,512,3,2,0.01,15.86,6,1.0
5225,2.465662934185573,654,0,1,0.0633977605113439,18.52402717107531,0,0.73821803016085
2613,1.9,629,4,0,0.03,46.1,4,0.79
3461,1.82,256,3,3,0.05,49.37,4,0.87
1021,2.48,481,0,1,0.05,33.38,9,0.74
3073,2.41,248,4,1,0.0,95.91,0,0.73
3943,2.45,280,1,0,0.02,1.55,4,0.52
1585,2.79,754,1,3,0.05,94.01,5,0.81
1955,1.97,663,3,3,0.02,94.03,9,0.65
3152,2.31,471,3,0,0.1,51.61,8,1.0
6349,1.9259936794458057,864,0,1,0.035683230896576185,19.913135390868206,5,0.7654036877232575
34,1.89,874,1,3,0.01,61.26,0,0.71
4014,1.68,758,3,2,0.03,60.54,5,0.73
775,1.72,721,3,2,0.02,14.02,0,0.83
2556,1.53,933,4,3,0.08,32.69,3,0.68
1478,1.16,403,3,3,0.03,46.94,7,0.68
5486,2.294773814399707,142,1,1,0.017024885108442564,27.23151624123172,4,0.7982805514794757
6235,1.3710258030278673,615,0,1,0.07001899635236791,14.954870984860662,7,0.7501139781142074
1363,1.71,608,4,0,0.03,96.63,8,0.8
2612,1.49,311,0,0,0.04,69.62,7,0.86
2824,2.33,101,0,3,0.1,29.35,4,0.73
2041,2.13,379,0,3,0.02,48.51,1,0.95
241,1.41,572,1,0,0.03,33.4,8,0.54
2061,2.47,839,0,2,0.09,73.09,4,0.71
2363,2.0,700,4,3,0.08,0.7,0,0.58
600,2.01,601,4,1,0.06,63.55,7,0.58
2435,2.07,998,2,1,0.01,2.08,7,0.97
5393,2.1561000791452045,766,1,0,0.03094346793758207,3.889180680820961,5,0.6263521773541393
6310,1.6498079564707175,816,1,1,0.012939447226835342,36.24388689049052,1,0.8488183416805061
2888,2.07,728,4,2,0.04,81.36,4,0.64
6164,2.0981626055207943,370,1,1,0.04632521104158812,44.86556816120744,0,0.9417317248435733
646,1.64,551,3,0,0.01,86.94,7,0.94
3890,2.0,115,4,1,0.09,42.97,9,0.66
3556,2.49,715,4,1,0.07,15.75,8,0.57
3202,1.99,694,1,3,0.08,37.67,3,0.67
1528,2.1,342,2,3,0.02,96.6,3,0.65
1267,2.06,861,4,2,0.01,90.51,3,0.71
1899,1.63,398,4,2,0.03,28.26,6,0.95
4658,1.19,977,1,1,0.02,69.16,7,0.88
3005,2.04,554,0,0,0.01,37.1,5,0.79
2734,2.57,714,0,3,0.04,57.03,5,0.81
189,1.65,123,3,1,0.03,97.23,2,0.77
1806,2.3,933,3,3,0.1,53.24,9,1.0
975,1.35,826,0,1,0.1,96.45,2,0.55
2747,2.85,667,0,2,0.02,92.18,4,0.92
2047,2.2,262,1,0,0.0,9.99,8,0.66
2558,1.97,383,2,1,0.01,25.63,4,0.86
1082,1.87,423,1,1,0.06,2.86,7,0.51
474,2.1,579,3,1,0.07,30.44,6,0.96
2904,1.24,365,1,2,0.07,18.96,3,0.72
4843,1.6,199,3,1,0.07,57.47,3,0.81
6396,1.2831707461011574,233,0,2,0.008232393083198092,21.837665240848423,6,0.8152781619575895
4117,1.53,460,1,0,0.03,40.85,4,0.95
3385,2.83,939,0,0,0.04,67.41,7,0.68
4555,2.64,643,2,3,0.06,25.5,6,0.71
1184,1.54,554,1,1,0.08,80.82,0,0.9
