Session_Duration,Daily_Active_Time,Login_Frequency,Level_Progression,In_Game_Currency_Earned,In_Game_Currency_Spent,Achievement_Unlocks,Social_Interactions,Friends_Added,Guild_Participation,Purchase_History,Game_Mode_Preferences,Event_Participation,Item_Usage,Time_of_Purchase,Retention_Rate,Churn_Rate,Referral_Activity,Customization_Preferences,Ad_Engagement,Device_Type,Geographic_Location,Demographic_Age,Demographic_Gender,In_Game_Purchases,Favorite_Items,Discount_Utilization,Promotion_Response,Quest_Completion_Rate,Battle_Participation,Leaderboard_Position,Player_Engagement_Level,Purchase_Likelihood
58.28,2.34,8,8,186,696,2,40,2,3,4,Multiplayer,3,10,Morning,6,0.08,3,3,3,PC,Slovenia,56,Female,44.36,Potion,2,0,0.89,4,88.77,0,1
35.87,1.76,14,13,526,143,2,26,0,2,2,Singleplayer,0,8,Afternoon,18,0.08,3,3,3,Console,Paraguay,34,Male,56.74,Weapon,2,6,0.97,16,43.49,0,1
41.22,1.75,17,13,489,585,6,40,6,1,4,Multiplayer,4,6,Morning,9,0.09,2,3,8,Tablet,Andorra,28,Male,7.38,Boost,5,3,0.86,9,33.07,0,1
48.98,1.87,12,5,935,728,8,6,9,0,3,Multiplayer,0,6,Morning,8,0.03,4,7,7,Console,Poland,46,Male,60.39,Weapon,7,5,0.62,3,77.95,0,1
38.63,1.81,15,13,731,709,8,27,6,0,4,Multiplayer,0,3,Afternoon,1,0.07,1,5,7,Console,Guinea,51,Female,34.58,Weapon,0,4,0.98,8,16.37,0,1
42.92,1.76,13,6,265,225,0,29,7,4,4,Singleplayer,0,17,Night,28,0.08,1,4,3,Console,Thailand,32,Female,94.21,Armor,5,5,0.95,19,32.7,0,1
56.41,1.24,14,8,499,456,2,22,2,2,0,Singleplayer,3,9,Night,5,0.09,0,8,8,Smartphone,Faroe Islands,30,Male,3.91,Potion,5,3,0.74,6,11.24,0,0
53.41,2.62,17,11,202,239,3,21,4,2,2,Singleplayer,1,15,Evening,1,0.07,0,2,8,Tablet,Guam,46,Male,96.01,Potion,2,4,0.59,5,1.1,0,1
50.3,2.18,12,13,929,436,6,49,8,3,3,Multiplayer,1,19,Night,13,0.02,3,3,2,Console,Finland,38,Female,16.71,Weapon,9,8,0.7,6,79.59,0,1
39.69,1.78,13,4,365,152,6,40,4,1,0,Multiplayer,3,4,Night,6,0.07,0,8,5,Smartphone,Hong Kong,23,Male,87.45,Weapon,9,5,0.69,19,68.25,0,1
45.59,1.17,16,6,330,563,4,34,7,0,0,Singleplayer,1,9,Night,10,0.06,0,4,9,Console,Zimbabwe,22,Female,34.62,Boost,4,0,0.59,8,92.22,0,0
36.14,1.77,10,13,323,377,5,28,5,4,2,Multiplayer,0,8,Night,1,0.07,4,9,8,PC,Tunisia,41,Male,17.01,Armor,0,9,0.63,3,70.33,0,0
41.09,2.55,15,12,274,372,9,46,2,0,3,Multiplayer,2,3,Afternoon,20,0.04,3,5,3,Smartphone,Papua New Guinea,57,Male,53.4,Weapon,9,7,0.9,8,91.12,0,1
50.49,2.11,7,2,896,200,7,33,4,2,1,Multiplayer,4,9,Night,25,0.04,3,4,6,Tablet,Greece,45,Female,6.46,Weapon,9,9,0.9,18,43.71,0,0
41.95,1.88,12,5,248,571,4,18,5,1,1,Singleplayer,0,6,Evening,12,0.09,0,5,3,PC,Denmark,35,Female,33.27,Potion,7,7,0.8,4,51.35,0,0
44.12,1.48,7,3,467,292,4,47,5,1,4,Multiplayer,4,6,Evening,15,0.07,0,1,6,PC,United States Virgin Islands,23,Female,0.61,Armor,2,7,0.67,4,90.2,0,1
44.37,2.28,9,10,388,684,3,40,0,3,0,Multiplayer,0,7,Night,30,0.05,4,3,7,PC,Heard Island and McDonald Islands,26,Male,71.98,Weapon,4,9,0.84,14,20.05,0,1
32.0,2.71,10,2,816,217,3,25,9,2,2,Multiplayer,2,8,Afternoon,27,0.02,1,9,1,Smartphone,Malaysia,55,Female,82.16,Potion,1,6,0.86,17,30.87,0,1
52.58,1.75,20,11,516,95,1,37,9,0,3,Singleplayer,2,12,Afternoon,7,0.07,1,6,9,Smartphone,Bahamas,32,Female,46.16,Weapon,1,7,0.98,16,84.23,0,1
46.56,2.19,12,2,577,537,3,11,5,3,3,Singleplayer,2,9,Night,6,0.08,1,0,3,Tablet,Chad,37,Male,69.09,Weapon,2,9,0.63,3,10.68,0,1
58.54,2.39,8,2,170,417,3,26,5,2,0,Singleplayer,4,5,Afternoon,16,0.03,2,2,0,Tablet,Haiti,26,Female,82.48,Potion,5,8,0.97,8,37.71,0,1
67.38,1.95,10,11,676,263,6,37,2,3,0,Multiplayer,1,18,Afternoon,24,0.03,2,1,9,PC,Jordan,56,Female,99.26,Potion,2,8,0.84,13,90.51,0,1
31.98,1.45,15,7,918,762,6,27,9,4,1,Multiplayer,2,15,Evening,13,0.09,0,9,2,Tablet,Thailand,25,Male,37.99,Potion,8,3,0.53,18,88.47,0,0
32.2,3.27,10,10,773,792,8,1,3,2,1,Multiplayer,2,17,Night,2,0.06,4,4,0,PC,Mauritius,28,Female,44.01,Potion,3,9,0.54,19,18.68,0,0
42.57,1.69,8,2,403,735,5,5,4,2,3,Multiplayer,1,17,Morning,19,0.09,1,3,2,Tablet,Dominican Republic,20,Male,38.64,Armor,8,0,0.86,16,4.88,0,1
58.95,1.24,11,7,512,775,0,13,1,3,3,Singleplayer,1,10,Morning,1,0.01,0,8,0,Tablet,El Salvador,22,Male,15.86,Boost,6,6,1.0,7,33.18,0,1
48.61,2.24,18,9,960,124,3,38,6,1,0,Singleplayer,2,16,Evening,11,0.08,3,4,6,Console,Martinique,43,Male,23.04,Potion,8,4,0.59,2,43.26,0,0
39.05,1.43,15,10,777,131,3,35,3,2,0,Multiplayer,2,5,Evening,8,0.08,0,0,8,Smartphone,Austria,44,Male,26.6,Boost,5,3,0.81,0,53.98,0,0
35.13,2.28,15,12,957,677,6,13,4,3,1,Multiplayer,2,10,Morning,10,0.06,0,5,1,Smartphone,Germany,44,Female,25.44,Boost,0,4,0.79,2,17.1,0,0
34.39,1.58,16,12,746,546,3,1,0,4,1,Singleplayer,4,18,Night,3,0.08,0,1,2,PC,Gambia,57,Male,82.0,Armor,3,3,0.51,15,37.99,0,1
62.41,2.4,8,5,267,259,8,12,4,4,1,Singleplayer,0,6,Morning,30,0.04,0,7,9,Tablet,Mali,32,Male,42.06,Weapon,1,9,0.77,7,31.75,0,0
47.68,1.59,20,10,620,288,1,46,8,1,1,Singleplayer,2,6,Night,10,0.06,2,2,1,PC,Norfolk Island,32,Male,4.68,Weapon,4,9,0.86,13,82.94,0,0
47.76,1.94,11,11,178,636,6,24,2,4,1,Multiplayer,0,5,Night,15,0.03,3,6,8,Console,Latvia,55,Male,9.59,Armor,7,9,0.82,8,95.26,0,0
41.62,2.4,7,6,207,57,9,44,0,2,2,Singleplayer,0,8,Evening,22,0.06,1,0,2,Smartphone,Saint Vincent and the Grenadines,38,Male,83.45,Weapon,8,4,0.77,1,58.38,0,1
56.84,1.99,8,2,607,421,1,48,4,3,0,Multiplayer,3,16,Evening,23,0.04,2,7,5,Tablet,Germany,35,Female,9.95,Armor,7,8,0.89,1,82.96,0,0
39.58,1.29,16,6,942,637,0,19,0,1,0,Singleplayer,0,4,Night,17,0.02,2,1,7,PC,Montenegro,49,Male,58.63,Boost,1,9,0.69,16,81.91,0,1
37.33,2.69,13,4,850,652,3,8,0,0,0,Singleplayer,1,11,Morning,10,0.07,0,5,4,Console,Swaziland,51,Male,25.04,Weapon,2,0,0.87,10,30.36,0,0
57.9,1.56,11,14,471,173,1,22,1,4,1,Multiplayer,1,7,Night,15,0.03,3,0,5,PC,Afghanistan,56,Male,91.3,Armor,7,2,0.88,11,90.69,0,1
46.12,2.79,12,6,819,410,5,8,5,4,2,Singleplayer,2,12,Night,28,0.07,2,4,5,Smartphone,Chile,51,Female,24.73,Weapon,0,6,0.63,6,13.12,1,0
57.98,1.7,8,3,269,660,8,47,9,1,0,Multiplayer,1,11,Morning,25,0.07,2,0,5,Console,Finland,52,Female,52.77,Armor,2,5,0.55,10,35.14,0,1
57.02,1.86,17,4,516,601,7,19,7,0,2,Singleplayer,2,3,Night,23,0.02,1,5,0,Console,India,21,Female,77.8,Armor,3,8,0.99,19,90.37,0,1
30.44,1.86,11,6,434,691,7,29,7,0,4,Singleplayer,3,1,Night,23,0.07,4,3,6,Tablet,Nauru,41,Male,97.58,Boost,4,2,0.93,14,63.9,0,1
27.32,2.49,18,6,614,142,1,35,1,4,3,Multiplayer,3,4,Evening,13,0.01,2,6,8,Console,Kuwait,50,Female,40.46,Weapon,7,5,0.64,18,51.3,0,1
44.43,1.02,19,4,264,98,3,17,3,3,0,Multiplayer,3,18,Afternoon,10,0.06,4,0,7,Tablet,Oman,32,Female,33.28,Weapon,6,9,0.95,2,40.9,0,0
18.67,2.76,15,8,478,611,7,9,5,4,0,Multiplayer,0,9,Night,10,0.0,1,0,9,PC,United States of America,33,Male,6.05,Armor,1,3,0.59,10,43.8,0,0
37.08,2.6,18,4,471,504,1,14,6,2,1,Singleplayer,0,12,Afternoon,30,0.01,0,9,3,Tablet,Barbados,29,Female,82.04,Armor,3,9,0.58,10,8.58,0,1
53.47,2.14,11,8,443,499,8,21,5,2,4,Singleplayer,3,8,Morning,10,0.04,0,0,0,Console,Bahrain,59,Male,45.64,Armor,8,1,0.8,4,42.72,0,1
40.01,1.92,17,13,783,132,2,40,0,2,0,Multiplayer,0,15,Morning,30,0.05,4,8,8,Tablet,Norway,38,Female,63.67,Armor,5,6,0.99,6,98.65,0,1
42.23,1.79,19,9,453,568,9,17,2,4,2,Multiplayer,3,0,Evening,28,0.02,0,3,7,Console,Bangladesh,22,Male,27.64,Potion,8,6,0.92,8,67.09,0,0
51.62,1.96,11,10,551,381,3,8,0,3,0,Singleplayer,4,13,Evening,30,0.06,4,8,2,PC,Portugal,22,Male,56.55,Weapon,9,0,0.9,16,42.1,0,1
62.93,2.32,17,7,385,528,5,18,9,1,2,Singleplayer,3,16,Night,29,0.0,4,2,2,Console,Afghanistan,28,Male,18.88,Weapon,1,6,0.69,18,61.03,1,0
56.5,2.69,8,9,168,161,1,34,1,0,4,Singleplayer,0,19,Morning,15,0.08,1,6,4,Console,Isle of Man,36,Female,71.65,Armor,8,5,0.95,2,70.43,0,1
56.24,2.27,10,8,560,719,0,13,6,2,0,Singleplayer,0,19,Evening,2,0.05,0,1,1,PC,Cambodia,56,Male,55.06,Weapon,8,5,0.5,14,56.14,0,1
55.73,2.43,19,1,706,243,3,9,4,1,2,Multiplayer,2,12,Evening,19,0.07,0,2,0,Console,Latvia,57,Female,26.54,Weapon,2,4,0.94,2,70.51,0,0
25.64,1.92,17,1,670,279,1,39,3,4,0,Multiplayer,4,13,Afternoon,10,0.08,0,2,6,Smartphone,Liechtenstein,19,Male,45.7,Potion,7,9,0.75,15,81.47,0,0
56.73,2.1,13,12,738,611,3,20,0,4,0,Multiplayer,3,13,Evening,12,0.02,0,4,1,Tablet,United States Minor Outlying Islands,41,Male,52.57,Armor,9,1,0.61,4,76.01,0,1
48.0,1.52,12,3,480,391,4,28,9,3,3,Multiplayer,1,8,Evening,9,0.02,0,9,9,PC,Venezuela,48,Female,78.77,Armor,8,9,0.77,4,6.73,0,1
34.59,1.67,8,7,207,687,3,28,3,4,3,Singleplayer,3,0,Morning,25,0.05,4,4,1,PC,Guadeloupe,29,Male,14.6,Weapon,0,9,0.55,13,91.68,0,1
43.04,2.42,17,8,248,424,1,44,7,1,2,Multiplayer,0,17,Night,19,0.03,3,7,0,Smartphone,Macedonia,21,Male,23.78,Boost,2,1,0.63,3,3.48,0,0
34.32,2.12,17,5,535,567,4,16,1,2,3,Singleplayer,1,11,Morning,23,0.08,3,7,3,PC,Belize,53,Female,67.56,Potion,9,4,0.66,16,82.67,0,1
35.23,1.18,7,10,908,609,7,7,7,4,3,Multiplayer,0,15,Morning,9,0.09,3,6,2,Smartphone,Panama,42,Female,17.85,Potion,4,1,0.73,2,75.78,0,1
43.84,1.85,8,6,854,377,9,30,0,2,0,Singleplayer,4,17,Night,20,0.03,3,4,6,Console,Belgium,20,Male,75.35,Boost,5,4,0.62,8,6.35,0,1
47.24,1.87,17,13,396,165,8,45,5,2,3,Singleplayer,2,2,Night,18,0.04,1,6,0,Console,Falkland Islands (Malvinas),51,Female,29.19,Potion,0,0,0.85,4,25.72,0,1
47.35,2.43,16,8,979,302,6,25,6,3,1,Multiplayer,0,14,Evening,22,0.01,2,4,3,PC,Montserrat,26,Male,60.68,Potion,8,5,0.85,0,24.71,1,1
62.09,2.41,19,14,903,493,1,41,4,2,1,Singleplayer,0,9,Afternoon,18,0.06,4,7,8,PC,New Zealand,53,Female,87.54,Armor,8,7,0.76,15,30.33,0,1
39.87,2.1,15,1,268,112,6,38,2,3,0,Singleplayer,2,13,Night,16,0.05,1,9,9,PC,Suriname,27,Female,39.85,Boost,8,3,0.97,16,35.12,0,0
40.39,1.26,16,8,291,674,5,11,0,1,1,Multiplayer,4,0,Morning,25,0.08,3,7,1,Smartphone,Svalbard & Jan Mayen Islands,51,Male,85.61,Weapon,5,0,0.96,12,54.15,0,1
58.73,0.56,17,11,524,636,6,16,3,2,1,Multiplayer,4,19,Afternoon,10,0.01,1,3,8,PC,Finland,38,Male,83.96,Boost,9,8,0.64,16,98.43,0,1
45.57,2.23,15,2,558,268,0,32,7,3,2,Singleplayer,4,13,Night,4,0.01,4,4,7,Tablet,Korea,59,Male,61.18,Boost,3,6,0.68,17,34.08,0,1
29.6,1.52,19,10,776,662,8,22,5,1,3,Multiplayer,0,4,Morning,2,0.02,2,8,1,Console,Austria,53,Female,30.09,Boost,9,6,0.54,17,16.14,0,1
51.32,2.45,7,4,962,593,2,14,7,2,0,Singleplayer,0,2,Evening,30,0.07,0,7,2,PC,Colombia,52,Male,75.34,Weapon,1,3,0.94,4,87.65,0,1
28.56,1.51,11,13,733,314,0,28,0,0,0,Singleplayer,2,17,Morning,13,0.04,1,9,3,Tablet,Angola,42,Male,88.62,Boost,8,6,0.76,7,89.88,0,1
28.93,2.0,19,9,115,277,6,21,8,1,4,Multiplayer,3,2,Evening,26,0.09,2,6,8,Tablet,Greece,50,Male,42.97,Boost,9,8,0.66,11,33.65,0,1
40.08,1.36,10,7,678,194,3,46,1,0,2,Multiplayer,1,1,Evening,19,0.02,4,0,2,Smartphone,Saudi Arabia,46,Male,9.87,Potion,1,3,0.51,6,76.43,0,0
51.19,2.31,8,10,520,415,7,46,4,3,2,Singleplayer,3,19,Night,5,0.04,4,4,4,Tablet,Australia,40,Male,31.7,Armor,7,1,0.98,1,39.63,0,0
27.23,0.94,9,5,276,721,0,1,6,4,3,Singleplayer,4,19,Morning,21,0.03,2,2,2,Smartphone,Fiji,47,Female,61.69,Boost,3,0,0.62,17,5.6,0,1
36.1,1.3,16,7,364,664,0,22,5,1,0,Singleplayer,0,5,Afternoon,28,0.1,3,4,4,PC,Moldova,42,Male,42.55,Weapon,2,5,0.97,4,20.25,0,0
50.63,0.78,8,8,649,470,6,17,5,1,2,Singleplayer,0,17,Morning,25,0.08,2,6,1,Console,Timor-Leste,42,Male,63.19,Potion,7,4,0.73,1,10.83,0,1
43.21,1.12,12,2,263,75,5,23,8,1,2,Multiplayer,1,14,Afternoon,10,0.04,0,4,9,Smartphone,Italy,37,Female,2.13,Weapon,5,7,0.78,8,12.34,0,0
53.41,2.0,11,5,985,115,4,44,9,0,4,Singleplayer,0,15,Evening,15,0.08,4,4,3,PC,Rwanda,53,Male,83.26,Armor,9,0,0.55,12,70.89,0,1
43.21,2.02,18,13,550,584,9,4,2,3,4,Singleplayer,2,7,Night,19,0.1,2,2,3,Smartphone,Ireland,27,Male,0.37,Armor,1,7,0.56,8,56.24,0,1
38.99,1.86,18,6,429,525,4,45,0,0,4,Multiplayer,1,19,Evening,19,0.1,1,7,0,Console,Hong Kong,29,Female,21.96,Boost,6,9,0.89,10,84.56,0,1
53.46,1.84,8,8,584,783,2,9,5,2,0,Singleplayer,2,12,Evening,8,0.05,0,6,0,Smartphone,Tunisia,55,Female,56.31,Armor,7,7,0.79,18,89.75,0,1
39.83,1.93,8,3,541,378,9,33,7,0,2,Singleplayer,3,18,Evening,11,0.05,2,5,0,PC,United Kingdom,22,Female,24.33,Weapon,9,8,0.91,17,21.22,0,0
32.88,1.89,11,12,967,690,6,5,7,4,2,Singleplayer,0,1,Afternoon,3,0.03,0,6,8,Tablet,Hungary,53,Male,20.56,Boost,2,8,0.67,7,44.13,0,0
49.61,2.68,9,4,838,568,6,35,6,3,4,Singleplayer,1,17,Night,18,0.07,3,1,6,Console,Lithuania,19,Male,27.42,Armor,4,1,0.56,15,93.14,0,1
44.43,2.41,11,3,922,696,7,11,9,4,3,Multiplayer,1,12,Evening,20,0.01,1,3,7,Smartphone,Lebanon,42,Male,49.25,Boost,4,4,0.89,6,75.59,0,1
42.26,2.44,20,5,388,472,9,14,9,0,2,Multiplayer,4,1,Evening,23,0.02,2,9,7,PC,Namibia,36,Male,66.23,Boost,8,6,0.85,4,20.78,0,1
52.52,1.67,11,13,706,196,8,24,8,4,2,Multiplayer,3,3,Afternoon,28,0.09,3,9,9,Console,American Samoa,43,Female,8.96,Weapon,1,3,0.81,10,46.61,0,0
46.46,2.01,10,7,284,667,6,37,7,1,2,Singleplayer,1,15,Morning,22,0.01,2,2,7,Tablet,Reunion,58,Female,66.57,Boost,0,9,0.96,4,14.09,0,1
47.32,1.78,8,10,388,223,7,0,2,3,1,Singleplayer,4,18,Morning,22,0.02,2,8,1,Smartphone,Japan,31,Female,21.52,Boost,5,6,0.92,15,62.2,0,0
42.46,3.17,11,6,220,685,9,1,9,1,3,Singleplayer,0,9,Night,19,0.08,4,7,1,Tablet,Taiwan,53,Male,71.92,Armor,7,2,0.85,13,55.38,0,1
36.37,2.06,16,13,965,93,7,7,3,4,0,Singleplayer,4,3,Evening,12,0.07,0,1,3,Tablet,Switzerland,28,Female,21.8,Weapon,9,0,0.58,11,88.46,0,0
29.85,1.66,12,11,146,782,6,34,7,3,2,Multiplayer,1,18,Evening,4,0.01,4,0,9,Smartphone,France,58,Male,20.57,Boost,7,1,0.56,12,42.37,0,0
35.71,1.68,9,7,179,388,8,0,5,4,1,Singleplayer,4,16,Afternoon,8,0.1,4,7,2,Tablet,Romania,29,Female,57.28,Weapon,1,7,0.55,5,27.26,0,1
34.59,2.21,9,1,472,213,6,24,5,0,4,Multiplayer,0,9,Morning,18,0.02,4,1,6,Console,India,33,Female,60.16,Boost,7,6,0.79,4,43.93,0,1
43.93,2.21,12,13,974,564,0,13,5,0,0,Multiplayer,0,1,Afternoon,23,0.08,3,1,5,PC,American Samoa,56,Female,93.39,Boost,5,8,0.62,8,70.52,1,1
48.17,2.1,17,12,714,225,3,7,2,0,2,Singleplayer,0,16,Evening,9,0.04,1,1,3,PC,Uruguay,22,Male,19.33,Armor,2,4,0.56,7,83.52,0,0
48.67,2.47,10,2,781,617,8,33,8,4,3,Multiplayer,1,2,Evening,20,0.02,0,5,3,Tablet,Saint Pierre and Miquelon,49,Female,5.87,Armor,0,2,0.72,11,4.61,0,1
53.1,1.93,18,2,634,496,2,16,1,3,2,Singleplayer,3,19,Night,10,0.06,2,1,6,Smartphone,Antigua and Barbuda,31,Female,39.7,Armor,1,4,0.69,10,81.19,0,0
52.23,1.94,9,4,918,73,8,11,6,2,1,Multiplayer,1,17,Night,8,0.06,4,2,8,Tablet,Cape Verde,37,Female,43.8,Boost,9,4,0.63,14,52.17,0,0
37.26,2.53,13,5,949,196,1,35,7,2,4,Multiplayer,2,8,Morning,19,0.06,1,5,9,Smartphone,Spain,38,Female,60.92,Potion,3,2,0.75,0,4.35,0,1
57.15,1.82,17,13,994,195,4,30,8,4,1,Multiplayer,3,2,Night,14,0.09,4,7,5,PC,Pakistan,31,Female,48.17,Weapon,8,9,0.97,10,41.13,0,0
44.41,2.03,19,9,779,799,2,8,3,1,3,Singleplayer,3,18,Evening,14,0.0,2,5,1,PC,Slovakia (Slovak Republic),28,Female,74.44,Weapon,6,3,0.74,7,21.28,0,1
48.89,0.83,9,13,600,303,4,44,3,4,1,Multiplayer,0,2,Night,9,0.06,4,6,6,Console,Burkina Faso,47,Male,17.66,Armor,6,1,0.69,4,14.93,0,0
35.35,2.39,12,3,810,298,5,6,6,1,0,Multiplayer,4,8,Night,2,0.07,4,2,2,Console,United States Minor Outlying Islands,24,Male,39.82,Boost,1,5,0.59,14,38.23,0,0
49.04,2.24,16,4,289,305,4,14,4,4,3,Singleplayer,3,11,Afternoon,4,0.09,0,8,1,Smartphone,Jersey,44,Male,14.78,Potion,9,4,0.65,13,42.27,0,1
42.68,1.58,17,4,199,282,2,49,8,1,4,Singleplayer,1,17,Afternoon,4,0.08,1,1,3,Tablet,Turkey,40,Female,56.61,Boost,7,3,0.76,0,38.49,0,1
52.14,1.67,10,8,251,724,3,45,6,4,3,Multiplayer,2,5,Afternoon,21,0.09,0,2,7,Tablet,Costa Rica,48,Male,53.5,Weapon,6,8,0.68,11,57.49,0,1
50.97,2.01,10,7,730,799,0,22,7,4,2,Multiplayer,0,12,Evening,9,0.05,3,4,6,Console,Djibouti,23,Male,77.47,Boost,5,4,0.97,1,17.98,0,1
38.36,1.5,11,10,880,626,3,44,4,2,1,Multiplayer,3,9,Night,12,0.03,3,2,3,Console,Yemen,31,Female,74.65,Weapon,8,3,0.68,7,13.9,0,1
45.9,2.03,8,14,681,75,9,35,0,3,1,Singleplayer,0,8,Evening,15,0.02,1,0,4,Console,Portugal,31,Female,94.63,Weapon,7,3,0.64,9,98.82,0,1
44.62,2.45,16,7,813,170,5,42,7,0,1,Multiplayer,2,6,Morning,19,0.04,2,1,3,Smartphone,Venezuela,34,Female,18.9,Armor,5,0,0.61,13,44.9,0,0
44.93,2.14,7,12,233,611,6,7,2,2,3,Singleplayer,1,0,Evening,18,0.01,3,3,0,Smartphone,Gambia,46,Male,6.72,Armor,6,0,0.99,12,36.54,0,1
41.51,1.4,14,3,363,538,3,20,3,0,3,Multiplayer,3,5,Evening,5,0.08,3,0,4,Tablet,Netherlands,52,Male,59.37,Potion,7,8,0.56,19,79.44,0,1
54.96,0.75,20,4,553,530,5,15,7,4,3,Multiplayer,4,2,Evening,23,0.1,0,5,5,Console,Benin,52,Male,82.17,Boost,9,4,0.87,10,0.39,0,1
40.73,1.43,20,10,927,378,7,44,3,1,0,Multiplayer,0,13,Evening,26,0.0,2,5,7,Console,New Zealand,22,Female,41.0,Weapon,6,2,0.96,10,82.93,0,0
51.59,1.85,8,14,544,281,3,9,3,2,3,Singleplayer,0,13,Evening,15,0.1,0,7,3,Smartphone,Finland,22,Male,4.21,Weapon,1,4,0.67,3,89.55,0,1
52.45,1.95,19,4,996,266,1,43,3,3,2,Singleplayer,0,1,Night,20,0.05,3,6,1,Console,Brunei Darussalam,51,Female,91.14,Weapon,6,8,0.91,16,28.46,0,1
30.9,2.1,9,8,493,311,4,26,6,1,4,Singleplayer,0,6,Night,27,0.02,2,7,0,Smartphone,Malta,25,Female,77.6,Boost,6,7,0.8,2,88.24,0,1
63.7,2.39,11,4,694,479,7,20,3,1,0,Singleplayer,1,4,Afternoon,23,0.07,3,6,7,PC,Liberia,19,Female,25.27,Weapon,8,8,0.92,13,13.08,0,0
53.25,1.85,17,13,779,487,3,8,7,3,3,Singleplayer,3,8,Morning,12,0.08,2,7,5,Smartphone,Tokelau,47,Male,29.46,Potion,2,1,0.63,14,39.88,0,1
56.28,2.03,16,11,400,193,7,49,0,2,2,Multiplayer,0,17,Night,14,0.01,0,4,0,PC,New Caledonia,52,Female,23.59,Potion,4,5,0.55,3,92.63,0,0
45.58,1.37,7,8,978,354,2,9,7,1,1,Multiplayer,2,0,Afternoon,6,0.02,3,0,2,PC,Eritrea,47,Female,77.66,Weapon,0,6,0.58,4,96.18,0,1
41.24,2.15,8,4,559,319,4,32,6,2,4,Singleplayer,2,6,Afternoon,30,0.05,4,4,6,Tablet,Congo,46,Female,87.91,Armor,3,2,0.52,7,2.68,0,1
66.05,2.45,17,4,280,601,9,21,3,1,1,Singleplayer,4,5,Afternoon,3,0.02,2,4,1,Tablet,Greenland,42,Male,1.55,Armor,4,2,0.52,8,15.64,0,0
41.6,2.22,10,7,188,181,0,37,7,0,2,Multiplayer,1,17,Afternoon,13,0.08,3,5,2,PC,Papua New Guinea,48,Female,81.22,Boost,1,7,0.76,12,64.15,0,1
58.6,2.09,20,3,525,394,9,9,1,0,2,Singleplayer,3,13,Night,23,0.05,4,3,1,Console,Honduras,18,Male,81.75,Armor,9,0,0.79,16,69.69,0,1
50.78,1.98,19,13,618,695,2,6,9,2,0,Multiplayer,2,5,Afternoon,11,0.1,1,7,3,Tablet,Dominica,30,Male,36.18,Potion,0,8,0.7,1,58.18,0,0
34.76,2.48,19,8,637,447,8,21,6,3,0,Multiplayer,0,13,Evening,7,0.05,1,7,5,Console,Rwanda,59,Male,34.36,Armor,1,0,0.89,14,74.87,0,0
50.86,2.14,17,3,954,671,4,27,6,0,2,Singleplayer,2,2,Night,1,0.03,3,3,4,PC,Togo,49,Female,82.85,Armor,7,9,0.66,2,63.12,0,1
41.29,1.88,20,14,948,168,4,5,4,2,2,Multiplayer,2,7,Morning,30,0.01,0,8,5,Console,Central African Republic,48,Female,88.48,Boost,1,2,0.83,0,14.23,0,1
44.05,2.28,7,6,818,191,5,26,2,1,3,Singleplayer,4,11,Afternoon,30,0.1,4,3,3,Tablet,Kyrgyz Republic,52,Male,50.47,Potion,0,2,0.92,0,76.2,0,1
48.91,2.92,14,9,345,183,9,25,3,1,4,Multiplayer,2,10,Evening,7,0.01,1,7,1,PC,Andorra,32,Male,3.23,Potion,9,4,0.63,14,32.65,0,1
53.9,1.67,8,5,166,466,5,22,6,2,1,Multiplayer,2,16,Afternoon,26,0.04,3,8,3,Tablet,Turks and Caicos Islands,20,Female,6.25,Weapon,5,1,0.53,8,58.82,0,0
39.27,2.15,7,6,429,75,5,15,0,1,0,Multiplayer,3,14,Evening,18,0.07,4,1,8,Console,Taiwan,27,Male,53.64,Potion,1,2,0.58,2,90.42,0,1
48.18,1.09,13,11,473,600,2,28,5,1,4,Singleplayer,3,11,Evening,10,0.02,3,4,3,Console,Pitcairn Islands,23,Male,89.66,Potion,7,8,0.55,17,78.27,0,1
33.15,1.67,7,3,892,181,4,43,2,2,2,Singleplayer,2,8,Evening,4,0.06,4,3,8,Smartphone,Finland,45,Male,90.53,Boost,6,3,0.95,12,3.92,0,1
38.92,1.36,17,6,585,80,3,21,2,1,3,Multiplayer,4,5,Afternoon,1,0.01,0,1,9,PC,Gabon,41,Female,15.37,Potion,7,2,0.52,0,80.66,0,1
51.55,1.93,15,1,464,716,6,2,9,0,1,Multiplayer,2,10,Night,4,0.06,0,1,2,Console,Tokelau,26,Female,84.53,Armor,5,9,0.68,10,29.28,0,1
48.36,1.66,10,8,491,314,4,30,7,3,3,Singleplayer,4,18,Night,9,0.04,0,1,0,PC,American Samoa,40,Female,68.22,Armor,5,5,0.83,10,20.18,0,1
61.27,1.22,7,8,580,534,6,42,1,2,1,Singleplayer,0,6,Afternoon,3,0.0,2,9,3,Console,Cook Islands,40,Female,91.08,Potion,7,5,0.56,17,50.45,0,1
39.5,1.55,19,1,345,128,1,14,7,1,4,Singleplayer,2,8,Evening,17,0.06,4,8,9,Smartphone,Maldives,44,Male,44.97,Boost,0,4,0.6,6,65.4,0,1
56.67,2.58,19,10,873,672,3,20,3,0,3,Singleplayer,3,0,Afternoon,5,0.06,0,6,5,Smartphone,Bolivia,35,Female,21.35,Weapon,2,4,0.57,6,88.53,0,1
